drugbank_id,PubChemCID,smiles
DBSALT002788,PubChemCID:35329,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C.CS(=O)(=O)O
DB00901,PubChemCID:35330,CC1=CC=C(C=C1)C(=O)OC2=C(C=C(C=C2)C(CNC(C)(C)C)O)OC(=O)C3=CC=C(C=C3)C
DB02001,PubChemCID:3534,C1COCCN1C2=CC=C(C=C2)SC3=CC=CC4=C3C(=NC(=N4)N)N
DB01958,PubChemCID:3537,CC(C)(C)C1=CC=C(C=C1)SC2=CC=CC3=C2C(=NC(=N3)N)N
DB00495,PubChemCID:35370,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-]
DB08984,PubChemCID:35375,C1=CC=C(C(=C1)C(=O)OCCOCCO)NC2=CC=CC(=C2)C(F)(F)F
DB07997,PubChemCID:3540,CNCCNS(=O)(=O)C1=CC=CC2=C1C=CN=C2
DB07996,PubChemCID:3542,CC1CNCCN1S(=O)(=O)C2=CC=CC3=C2C=CN=C3
DB04288,PubChemCID:3543,C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NCC5=CC=CC=C5
DB13364,PubChemCID:35455,CC(=CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)C
DB08162,PubChemCID:3547,C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CN=C3
DB00502,PubChemCID:3559,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F
DB00793,PubChemCID:3561,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI
DB01159,PubChemCID:3562,C(C(F)(F)F)(Cl)Br
DB01476,PubChemCID:3563,C1COC2(N1CC(=O)NC3=C2C=C(C=C3)Br)C4=CC=CC=C4F
DB13875,PubChemCID:3564,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC
DB11262,PubChemCID:3571576,CC(C)(C)CC(C)(C)C1=CC(=C(C(=C1)N2N=C3C=CC=CC3=N2)O)CC4=C(C(=CC(=C4)C(C)(C)CC(C)(C)C)N5N=C6C=CC=CC6=N5)O
DB02035,PubChemCID:3572,CCCCCCCCCCCCCCCCS(=O)(=O)F
DB13539,PubChemCID:35740,C1=C(C(=C(C(=C1I)NC(=O)CCOCCOCCOCCOCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
DB11555,PubChemCID:35775,CC1=NN(C2=C1C(=NCC(=O)N2C)C3=CC=CC=C3F)C
DB08974,PubChemCID:35802,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=C(C=C3)F
DB13465,PubChemCID:35803,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3CC3
DB13310,PubChemCID:35805,CC1(C(C(C2=C(O1)C=C(C=C2)OC)C3=CC=C(C=C3)OCCN4CCCC4)C5=CC=CC=C5)C
DB08291,PubChemCID:3581192,C1=CC=C(C(=C1)NCCCN)[N+](=O)[O-]
DB12944,PubChemCID:359,C1=C(C=C(C=C1O)O)O
DB13574,PubChemCID:3590,CC(CCCC(C)(C)O)N
DB13722,PubChemCID:35935,CC(C1=CC(=C(C=C1)N2CC=CC2)Cl)C(=O)O
DB13558,PubChemCID:35949,COC1=CC(=CC(=C1OCCN2CCOCC2)OC)C(=O)C3=CC=C(C=C3)Cl
DB00756,PubChemCID:3598,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl
DB09031,PubChemCID:3599,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
DB04279,PubChemCID:36,CC(C)C(C(C(=O)O)O)C(=O)O
DB00941,PubChemCID:3601,C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13)C4C5=CC=CC=C5C6=CC=CC=C46
DB08960,PubChemCID:3604,C[N+](C)(C)CCCCCC[N+](C)(C)C
DB13604,PubChemCID:36054,C1CCCNC(CC1)CN=C(N)N
DB08958,PubChemCID:3607,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N
DB01355,PubChemCID:3608,CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2
DB08957,PubChemCID:3609,C1=CC(=C(C=C1C(CNCCCCCCNCC(C2=CC(=C(C=C2)O)O)O)O)O)O
DB11254,PubChemCID:3610,CCCCCCC1=C(C=C(C=C1)O)O
DB13219,PubChemCID:36109,CN(C)CC(OC1=CC=CC=C1)OC2=CC=CC=C2
DB12604,PubChemCID:36119,CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O
DB13652,PubChemCID:36131,CCCCN(CCN(CC)CC)C(=O)C1=CC=CC2=CC=CC=C21
DB04291,PubChemCID:36143,C1=CC(=CC=C1C(C(=O)O)N)O
DBSALT001396,PubChemCID:36207,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)C.C1=CC=C(C=C1)S(=O)(=O)O
DB15979,PubChemCID:3627,CN1CCCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
DB01163,PubChemCID:36273,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)O)C
DB00684,PubChemCID:36294,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N
DB01229,PubChemCID:36314,CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
DB11373,PubChemCID:36324,CC1=CC(=C(C=C1)N=CN(C)C=NC2=C(C=C(C=C2)C)C)C
DB14061,PubChemCID:3634,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O
DB01275,PubChemCID:3637,C1=CC=C2C(=C1)C=NN=C2NN
DB00999,PubChemCID:3639,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
DBSALT002810,PubChemCID:3641960,CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl.[Na+]
DBSALT000313,PubChemCID:36431,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4.Cl
DB00773,PubChemCID:36462,CC1OCC2C(O1)C(C(C(O2)OC3C4COC(=O)C4C(C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
DB00774,PubChemCID:3647,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1
DB09352,PubChemCID:3651,CC(CC1=CC=C(C=C1)O)N
DB01611,PubChemCID:3652,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO
DB00644,PubChemCID:36523,CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(=O)N)NC(=O)CNC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6
DB01005,PubChemCID:3657,C(=O)(N)NO
DB00557,PubChemCID:3658,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl
DB09571,PubChemCID:36604,CC(CC1=CC=CC=C1)NC
DBSALT002146,PubChemCID:36605,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O.[Na+]
DB08129,PubChemCID:36688409,C1=CC(=CC(=C1)C(F)(F)F)C(CN)O
DBSALT000148,PubChemCID:36708,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O.Cl
DB13602,PubChemCID:36709,CCC(=O)C1(CCC2C1(CCC3=C4CCC(=O)C=C4CCC23)C)C
DB05266,PubChemCID:3671,CC(C)C1=NN2C=CC=CC2=C1C(=O)C(C)C
DB01050,PubChemCID:3672,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
DB00780,PubChemCID:3675,C1=CC=C(C=C1)CCNN
DB04317,PubChemCID:367584,C(C(=C(Cl)Cl)C(=O)O)P(=O)(O)O
DB00281,PubChemCID:3676,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C
DB01365,PubChemCID:3677,CC(C)(CC1=CC=CC=C1)NC
DB01616,PubChemCID:3678,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2
DB00841,PubChemCID:36811,CC(CCC1=CC=C(C=C1)O)NCCC2=CC(=C(C=C2)O)O
DBSALT000192,PubChemCID:36816,CCCC(=O)NC1=CC(=C(C=C1)OCC(C[NH2+]C(C)C)O)C(=O)C.[Cl-]
DB08954,PubChemCID:3689,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)CC3=CC=CC=C3
DB01181,PubChemCID:3690,C1CN(P(=O)(OC1)NCCCl)CCCl
DB13564,PubChemCID:36910,COC(CN1CCN(CC1)CC(C(C2=CC=CC=C2)OC)O)C3=CC=CC=C3
DB13775,PubChemCID:36920,CC(C)(C)NCC(COC1=CC=CC2=C1SCCC2)O
DB01607,PubChemCID:36921,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C
DB15289,PubChemCID:369312,CC(=C)C1CCC(=CC1)CO
DBSALT002218,PubChemCID:3693427,C1=CC=C2C(=C1)N=CC(=N2)[N-]S(=O)(=O)C3=CC=C(C=C3)N.[Na+]
DB08787,PubChemCID:3695754,C1=CC=C(C=C1)N=NC2=CN=C(N=C2C3=C(C=C(C=C3)Cl)Cl)N
DB00458,PubChemCID:3696,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31
DB13625,PubChemCID:36976,CC(C)(C)NCC(C1=CC(=C(C=C1)O)NC(=O)N)O
DB01427,PubChemCID:3698,C1=CN=CC=C1C2=CNC(=O)C(=C2)N
DB06255,PubChemCID:3699,C1CCCC(CC1)NC(P(=O)(O)O)P(=O)(O)O
DB08633,PubChemCID:369976,CC(=CCC1C(O1)(C)C2C(C(CCC23CO3)OC(=O)NC(=O)CCl)OC)C
DB07110,PubChemCID:3699841,C1CNCCC1CC2=CC=C(C=C2)F
DB00808,PubChemCID:3702,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N
DB11577,PubChemCID:3705,C1=CC2=C(C=C1S(=O)(=O)O)C(=C(N2)C3=NC4=C(C3=O)C=C(C=C4)S(=O)(=O)O)O
DB02052,PubChemCID:3707,C1=CC=C2C(=C1)C(=C(N2)O)C3=C(C4=CC=CC=C4N3)N=O
DB02519,PubChemCID:3708,C1=CC=C2C(=C1)C(=O)C(=N2)C3=C(NC4=C3C=C(C=C4)S(=O)(=O)O)O
DB02936,PubChemCID:3710,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OCCCC(=O)O)CC(=O)N
DB02504,PubChemCID:3711,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OCCCP(=O)(O)O)CC(=O)N
DB12881,PubChemCID:3712,C1=CC=C2C(=C1)C(=CN2)CO
DB03171,PubChemCID:3713,C1=CC=C2C(=C1)C(=CN2)CCCOP(=O)(O)O
DB00328,PubChemCID:3715,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O
DB08951,PubChemCID:3718,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O
DBSALT000047,PubChemCID:37193,C1C[NH+](CCC1(C2=CC=CC=C2)C(=O)O)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4.[Cl-]
DB08949,PubChemCID:3720,C1=CC(=CN=C1)C(=O)OC2C(C(C(C(C2OC(=O)C3=CN=CC=C3)OC(=O)C4=CN=CC=C4)OC(=O)C5=CN=CC=C5)OC(=O)C6=CN=CC=C6)OC(=O)C7=CN=CC=C7
DB08948,PubChemCID:3723,CC(=O)NCC1=C(C(=C(C(=C1I)NC(=O)C)I)C(=O)O)I
DB01249,PubChemCID:3724,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
DB09206,PubChemCID:37264,CC(C)(COC(=O)N1CCN(CC1)C2=NC3=C(C(=C(C=C3C(=N2)N)OC)OC)OC)O
DB09115,PubChemCID:3728,C1=CC2=C(C(=C(C=C2I)I)O)N=C1
DB01362,PubChemCID:3730,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I
DB11705,PubChemCID:3731,CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
DB08946,PubChemCID:3735,CCC(CC1=C(C(=C(C=C1I)I)N)I)C(=O)O
DB09156,PubChemCID:3736,CN(CC(CO)O)C(=O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)NC(=O)COC)I
DB01489,PubChemCID:37367,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)OC(=O)N(C)C)C3=CC=CC=C3
DBSALT000543,PubChemCID:37368,CCN(CC)CCN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F.Cl
DB09133,PubChemCID:3737,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)C(=O)NC)I
DB09487,PubChemCID:3738,CN(C1=C(C(=C(C(=C1I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I)C(=O)CC(=O)N(C)C2=C(C(=C(C(=C2I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I
DB04711,PubChemCID:3739,C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
DBSALT001186,PubChemCID:37392,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O.Cl
DB01218,PubChemCID:37393,CCCCN(CCCC)CCC(C1=C2C=CC(=CC2=C3C=C(C=C(C3=C1)Cl)Cl)C(F)(F)F)O
DB08945,PubChemCID:3740,C1=C(C(=C(C(=C1I)NC(=O)COCCOCCOCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I
DB09134,PubChemCID:3741,C(CO)N(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)CO
DB09313,PubChemCID:3742,CC(=O)N(C)C1=C(C(=C(C(=C1I)C(=O)NCC(=O)NC2=C(C(=C(C(=C2I)C(=O)O)I)C(=O)NCCO)I)I)C(=O)NC)I
DB13860,PubChemCID:37425,C1=CC=C(C(=C1)C(=O)O)O.C1=CN=CN1
DB09135,PubChemCID:3743,CC(=O)N(CC(CO)O)C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCCO)I
DB02758,PubChemCID:3744,C1=CC=C2C(=C1)C(=CN2)CCC(=O)O
DB01359,PubChemCID:37464,CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O
DB13618,PubChemCID:3747,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3
DB04818,PubChemCID:3748,CC(C)NNC(=O)C1=CC=NC=C1
DB01029,PubChemCID:3749,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
DB08987,PubChemCID:37497,CCCN(CC)C(CC)C(=O)NC1=C(C=CC=C1C)C
DB13056,PubChemCID:3752,C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl
DB00811,PubChemCID:37542,C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N
DB07954,PubChemCID:3758,CC(C)CN1C2=C(C(=O)N(C1=O)C)NC=N2
DB01247,PubChemCID:3759,CC1=CC(=NO1)C(=O)NNCC2=CC=CC=C2
DB08943,PubChemCID:3760,C1=CC(=C(C(=C1)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
DB00221,PubChemCID:3762,CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
DB00753,PubChemCID:3763,C(C(F)(F)F)(OC(F)F)Cl
DB00546,PubChemCID:37632,CN(C)CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4
DB04202,PubChemCID:3764,COC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=C(C=C3)O
DB00951,PubChemCID:3767,C1=CN=CC=C1C(=O)NN
DB00686,PubChemCID:37720,C1C(C(C(C(O1)OC2COC(C(C2OS(=O)(=O)O)OS(=O)(=O)O)O)OS(=O)(=O)O)OS(=O)(=O)O)O
DB01625,PubChemCID:3775,CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C
DB02325,PubChemCID:3776,CC(C)O
DBSALT001196,PubChemCID:37767,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C
DB00479,PubChemCID:37768,C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N
DB08786,PubChemCID:3777900,CC1=CC(=NC(=N1)N)OCCOC
DB13524,PubChemCID:3778,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C)C
DB01064,PubChemCID:3779,CC(C)NCC(C1=CC(=C(C=C1)O)O)O
DB04214,PubChemCID:378,C1=CC(=CC=C1[N+](=O)[O-])OP(=O)(O)O
DB06499,PubChemCID:37801,CC(C1=CC=CC2=C1OC=C2C3=CC=CC=C3)C(=O)O
DB08802,PubChemCID:3781,CC(CN1C2=CC=CC=C2SC3=C1N=CC=C3)N(C)C
DB15251,PubChemCID:37817,CC(C)C(C(=O)NC(CCCN=C(N)N)C=O)NC(=O)C(CCCN=C(N)N)NC(=O)NC(CC1=CC=CC=C1)C(=O)O
DB07805,PubChemCID:3783853,CC(C)(CCl)C(=O)NC1=CC=C(C=C1)C(F)(F)F
DB00270,PubChemCID:3784,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC
DB01803,PubChemCID:37851,C[N+](C)(C)CCS
DB04519,PubChemCID:379,CCCCCCCC(=O)O
DB15580,PubChemCID:37907,CC(C)(C)C(=O)C(N1C=CN=C1)OC2=CC=C(C=C2)Cl
DB04924,PubChemCID:3792,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)OC)OC
DB03795,PubChemCID:38,CC(C)(CO)C(=O)C(=O)O
DB03934,PubChemCID:3802528,CC1=C(C2=CC3=NC(=CC4=C(C(=C([N-]4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C(=C3CCC(=O)O)C)CCC(=O)O.[Zn+2]
DB13674,PubChemCID:38072,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2CC(=O)O
DB11518,PubChemCID:38081,CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
DBSALT001834,PubChemCID:38101,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)NN.O
DBSALT001077,PubChemCID:38102,C1CN(CCC1NC(=O)C2=CC=CC=C2)CCC3=CNC4=CC=CC=C43.Cl
DB01333,PubChemCID:38103,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CCC=CC3)N)SC1)C(=O)O
DB08036,PubChemCID:3815,C1C2=C3C4=CC=CC=C4NC3=C5C(=C2C(=O)N1)C6=CC=CC=C6N5
DB01221,PubChemCID:3821,CNC1(CCCCC1=O)C2=CC=CC=C2Cl
DB12465,PubChemCID:3822,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O
DB01026,PubChemCID:3823,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
DB08940,PubChemCID:3824,CC(=O)CCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
DB01009,PubChemCID:3825,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
DB14075,PubChemCID:38258,C(NC(=O)NC1C(=O)NC(=O)N1CO)NC(=O)NC2C(=O)NC(=O)N2CO
DB00465,PubChemCID:3826,C1CN2C(=CC=C2C(=O)C3=CC=CC=C3)C1C(=O)O
DB00920,PubChemCID:3827,CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
DB12178,PubChemCID:382974,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)C(CC(=O)N)NC(=O)C2=NC3=CC=CC=C3C=C2)O)C(=O)NC(C)(C)C
DB11336,PubChemCID:3830,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3
DBSALT000351,PubChemCID:38351,C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N.OS(=O)(=O)O.OS(=O)(=O)O
DB01759,PubChemCID:3840,C1=C(OC=C(C1=O)O)CO
DB04831,PubChemCID:38409,C1=CSC(=C1)C(=O)C2=C(C(=C(C=C2)OCC(=O)O)Cl)Cl
DB11937,PubChemCID:3845,C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O
DB01856,PubChemCID:385,C(CCC(=O)O)CCC(=O)O
DB00226,PubChemCID:38521,C1CCC2(CC1)OCC(O2)CN=C(N)N
DB13837,PubChemCID:38668,C1=CC=C(C(=C1)C2=NC(C(=O)N(C3=C2C=C(C=C3)Cl)CCO)O)F
DB00598,PubChemCID:3869,CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
DB02105,PubChemCID:3870203,C1=C(C=C(C(=C1[N+](=O)[O-])O)O)[N+](=O)[O-]
DB08833,PubChemCID:387316,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C
DB04732,PubChemCID:387442,B(C(CC(C)C)NC(=O)C(CC1=CC=CC2=CC=CC=C21)NC(=O)N3CCOCC3)(O)O
DB00188,PubChemCID:387447,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
DB00555,PubChemCID:3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
DB06331,PubChemCID:388136,COC1=C(C(=O)C(=C(N1)C(Cl)(Cl)Cl)Cl)Cl
DB00448,PubChemCID:3883,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
DB11948,PubChemCID:3885,CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C
DBSALT000988,PubChemCID:38852,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N.CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N.O.O.O
DB00968,PubChemCID:38853,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N
DBSALT001801,PubChemCID:38882,CC1=NC=C(C(=C1O)C=O)COP(=O)(O)O.O
DBSALT001147,PubChemCID:38911,CC1=CC(=O)N(C(=C1)C2CCCCC2)O.C(CO)N
DB03017,PubChemCID:3893,CCCCCCCCCCCC(=O)O
DB01056,PubChemCID:38945,CC1=C(C(=CC=C1)C)NC(=O)C(C)N
DB01097,PubChemCID:3899,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
DB03759,PubChemCID:3899541,C1=C2C(=CC(=C1[N+](=O)[O-])[N+](=O)[O-])NC(=O)C(=O)N2
DB01006,PubChemCID:3902,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3
DB02891,PubChemCID:39040,CC1=C2C(=CC=C1)SC3=NN=CN23
DB01393,PubChemCID:39042,CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl
DB01203,PubChemCID:39147,CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O
DB00343,PubChemCID:39186,CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CCN(C)C)C3=CC=C(C=C3)OC
DB09192,PubChemCID:39187,CCN1C2=CC=CC=C2C3=C1C(SCC3)(C)CCN(C)C
DBSALT001682,PubChemCID:39212,CC1=C(C=CC=C1NC2=C(C=CC=N2)C(=O)O)C(F)(F)F.CNCC(C(C(C(CO)O)O)O)O
DB13069,PubChemCID:39214,CC1=NC=C(C(=N1)N)CNC(=O)N(CCCl)N=O
DB01941,PubChemCID:3922,CC1=CC2=C(C=C1C3(CC3)C4=NC=C(C=C4)C(=O)O)C(CCC2(C)C)(C)C
DB13766,PubChemCID:3926,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
DB00503,PubChemCID:392622,CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O
DB11965,PubChemCID:393111,COC1=C(C=C2C(=C1)C(=O)N3CC(=C)CC3C=N2)OCCCOC4=C(C=C5C(=C4)N=CC6CC(=C)CN6C5=O)OC
DB13806,PubChemCID:3932,C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5
DBSALT002868,PubChemCID:39324,CC1=CC(=CC=C1)OCC(CNCCC2=CC(=C(C=C2)OC)OC)O.Cl
DBSALT001444,PubChemCID:39371,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C.Cl
DB07084,PubChemCID:3943211,CC(=O)NC1=CC2=C(C=C1)OCCOCCOC3=CC=CC=C3OCCOCCO2
DB04090,PubChemCID:394347,CC1=C(C(=O)C(=C(C1=O)N2CC2)CO)N3CC3
DB01210,PubChemCID:39468,CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O
DB13411,PubChemCID:3947,CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl
DB00978,PubChemCID:3948,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O
DB14065,PubChemCID:3949,COC1=C(C(=C(C=C1)CN2CCN(CC2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)OC)OC
DB01206,PubChemCID:3950,C1CCC(CC1)NC(=O)N(CCCl)N=O
DB03033,PubChemCID:3952261,COC1=CC=C(C=C1)S(=O)[O-]
DB00836,PubChemCID:3955,CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4
DB06266,PubChemCID:39562,C1=CC=C2C(=C1)C(=NN2CC3=C(C=C(C=C3)Cl)Cl)C(=O)O
DB00455,PubChemCID:3957,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
DB00186,PubChemCID:3958,C1=CC=C(C(=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)O)Cl
